start,end,time,year
50514,59339,2013-03-01,2013
64677,5918,2009-03-01,2009
64677,79474,2009-03-01,2009
32871,68100,2009-03-01,2009
32871,76822,2009-03-01,2009
32871,1530,2011-03-01,2011
32871,110219,2011-03-01,2011
84955,17661,2009-03-01,2009
84955,106691,2009-03-01,2009
107345,68165,2009-03-01,2009
107345,31913,2009-03-01,2009
41765,68757,2009-03-01,2009
41765,20158,2009-03-01,2009
50989,43401,2009-03-01,2009
50989,59078,2009-03-01,2009
50989,1530,2011-03-01,2011
50989,17798,2011-03-01,2011
50989,31695,2011-03-01,2011
50989,34761,2012-03-01,2012
50989,31695,2012-03-01,2012
50989,31695,2013-03-01,2013
103915,59292,2009-03-01,2009
103915,21272,2009-03-01,2009
103915,61684,2010-03-01,2010
103915,103255,2010-03-01,2010
103915,55499,2011-03-01,2011
103915,93918,2011-03-01,2011
83853,60877,2009-03-01,2009
83853,59078,2009-03-01,2009
83853,61684,2010-03-01,2010
83853,48605,2010-03-01,2010
83853,30496,2011-03-01,2011
83853,17661,2011-03-01,2011
61557,83853,2009-03-01,2009
61557,80647,2009-03-01,2009
61557,60877,2010-03-01,2010
61557,26330,2010-03-01,2010
61557,40660,2011-03-01,2011
61557,97411,2011-03-01,2011
98708,43401,2009-03-01,2009
98708,51752,2009-03-01,2009
7662,1530,2009-03-01,2009
7662,17358,2009-03-01,2009
7662,53683,2010-03-01,2010
7662,26330,2010-03-01,2010
7662,34761,2012-03-01,2012
7662,110219,2012-03-01,2012
53683,21272,2009-03-01,2009
53683,67522,2009-03-01,2009
53683,61684,2010-03-01,2010
53683,100705,2010-03-01,2010
53683,87688,2011-03-01,2011
53683,75432,2011-03-01,2011
53683,60086,2013-03-01,2013
53683,51752,2013-03-01,2013
94652,1,2009-03-01,2009
94652,59078,2009-03-01,2009
97544,108653,2009-03-01,2009
97544,50989,2009-03-01,2009
97544,59144,2011-03-01,2011
97544,14375,2011-03-01,2011
97544,87175,2012-03-01,2012
97544,67726,2012-03-01,2012
97544,50989,2013-03-01,2013
97544,93092,2013-03-01,2013
20423,24883,2009-03-01,2009
20423,21272,2009-03-01,2009
17358,26330,2009-03-01,2009
17358,103915,2009-03-01,2009
17358,26330,2010-03-01,2010
17358,108931,2010-03-01,2010
17358,25434,2011-03-01,2011
17358,29941,2011-03-01,2011
766,103915,2009-03-01,2009
766,1530,2009-03-01,2009
51752,50989,2009-03-01,2009
51752,77165,2009-03-01,2009
51752,93092,2013-03-01,2013
51752,29941,2013-03-01,2013
51752,3424,2013-03-01,2013
6106,50227,2009-03-01,2009
6106,108270,2011-03-01,2011
6106,22368,2014-03-01,2014
91580,6106,2009-03-01,2009
91580,84705,2009-03-01,2009
91580,27838,2010-03-01,2010
91580,24265,2010-03-01,2010
84287,50227,2009-03-01,2009
84287,93207,2009-03-01,2009
84287,50227,2010-03-01,2010
84287,27838,2010-03-01,2010
84287,58781,2011-03-01,2011
84287,35381,2012-03-01,2012
50742,94896,2009-03-01,2009
50742,38438,2009-03-01,2009
24779,94896,2009-03-01,2009
24779,108679,2009-03-01,2009
24779,108270,2010-03-01,2010
24779,84287,2010-03-01,2010
24779,6106,2011-03-01,2011
24779,59144,2011-03-01,2011
80389,100507,2009-03-01,2009
80389,108679,2009-03-01,2009
64227,82491,2009-03-01,2009
64227,100507,2009-03-01,2009
64227,1530,2010-03-01,2010
64227,98526,2010-03-01,2010
95055,6106,2009-03-01,2009
95055,93207,2009-03-01,2009
90608,50227,2009-03-01,2009
90608,84705,2009-03-01,2009
52963,50742,2009-03-01,2009
52963,33610,2009-03-01,2009
87688,108679,2009-03-01,2009
87688,64227,2009-03-01,2009
87688,108270,2010-03-01,2010
87688,59977,2010-03-01,2010
87688,58781,2010-03-01,2010
87688,17798,2011-03-01,2011
87688,110219,2011-03-01,2011
77265,107423,2009-03-01,2009
77265,110825,2009-03-01,2009
61914,21835,2009-03-01,2009
61914,14468,2009-03-01,2009
61914,50122,2010-03-01,2010
61914,97142,2010-03-01,2010
61914,58781,2011-03-01,2011
61914,94953,2011-03-01,2011
61914,94543,2012-03-01,2012
61914,38581,2012-03-01,2012
88864,100620,2009-03-01,2009
88864,14276,2009-03-01,2009
88864,90101,2009-03-01,2009
88864,100695,2012-03-01,2012
72561,101107,2009-03-01,2009
72561,84031,2009-03-01,2009
72561,22944,2011-03-01,2011
72561,66190,2011-03-01,2011
72561,106317,2012-03-01,2012
72561,19730,2012-03-01,2012
52081,100620,2009-03-01,2009
52081,72561,2009-03-01,2009
52081,50122,2010-03-01,2010
52081,47640,2010-03-01,2010
98471,51132,2009-03-01,2009
98471,57192,2009-03-01,2009
98471,108385,2010-03-01,2010
98471,59977,2010-03-01,2010
98471,6106,2011-03-01,2011
98471,24779,2011-03-01,2011
98471,59977,2012-03-01,2012
98471,88056,2012-03-01,2012
50778,79089,2009-03-01,2009
50778,3379,2009-03-01,2009
50778,55961,2010-03-01,2010
50778,6263,2010-03-01,2010
50778,66190,2011-03-01,2011
50778,58653,2011-03-01,2011
98505,22094,2009-03-01,2009
98505,29642,2009-03-01,2009
98505,60652,2010-03-01,2010
98505,52081,2010-03-01,2010
83304,83535,2009-03-01,2009
83304,37505,2009-03-01,2009
61616,101107,2009-03-01,2009
61616,45603,2009-03-01,2009
78678,80932,2009-03-01,2009
78678,67486,2009-03-01,2009
78678,61914,2010-03-01,2010
78678,97146,2010-03-01,2010
78678,77548,2012-03-01,2012
78678,58343,2012-03-01,2012
45484,107390,2009-03-01,2009
45484,7841,2009-03-01,2009
45484,72995,2011-03-01,2011
45484,72507,2011-03-01,2011
45603,72561,2009-03-01,2009
45603,100620,2009-03-01,2009
45603,17891,2010-03-01,2010
45603,29642,2010-03-01,2010
45603,58653,2012-03-01,2012
45603,106317,2012-03-01,2012
7841,83304,2009-03-01,2009
7841,98471,2009-03-01,2009
55961,48551,2009-03-01,2009
55961,33986,2009-03-01,2009
55961,79089,2010-03-01,2010
55961,77871,2010-03-01,2010
55961,22944,2011-03-01,2011
55961,42836,2011-03-01,2011
55961,2527,2011-03-01,2011
55961,42836,2011-03-01,2011
55961,9626,2012-03-01,2012
55961,66190,2012-03-01,2012
87058,88513,2009-03-01,2009
87058,34576,2009-03-01,2009
106187,81137,2009-03-01,2009
106187,92885,2009-03-01,2009
106187,79089,2010-03-01,2010
106187,60218,2010-03-01,2010
109663,66831,2009-03-01,2009
109663,2527,2009-03-01,2009
7457,71943,2009-03-01,2009
7457,79799,2009-03-01,2009
7457,25791,2010-03-01,2010
7457,2843,2010-03-01,2010
7457,99878,2011-03-01,2011
7457,57415,2011-03-01,2011
33705,109663,2009-03-01,2009
33705,53262,2009-03-01,2009
33705,100507,2010-03-01,2010
33705,97142,2010-03-01,2010
33705,38581,2011-03-01,2011
33705,94953,2011-03-01,2011
33705,35381,2012-03-01,2012
33705,88061,2012-03-01,2012
37472,3426,2009-03-01,2009
37472,60652,2009-03-01,2009
37472,30011,2010-03-01,2010
37472,86686,2010-03-01,2010
65396,87058,2009-03-01,2009
65396,2527,2009-03-01,2009
56935,48551,2009-03-01,2009
56935,37472,2009-03-01,2009
79730,88513,2009-03-01,2009
79730,65396,2009-03-01,2009
34576,2527,2009-03-01,2009
34576,22944,2009-03-01,2009
34576,77871,2010-03-01,2010
34576,57192,2010-03-01,2010
34576,88864,2013-03-01,2013
59129,55961,2009-03-01,2009
59129,92885,2009-03-01,2009
59129,51132,2010-03-01,2010
59129,100507,2010-03-01,2010
59129,22368,2012-03-01,2012
59129,22368,2012-03-01,2012
59129,102444,2013-03-01,2013
59129,84575,2013-03-01,2013
79799,60652,2009-03-01,2009
79799,3426,2009-03-01,2009
53262,66831,2009-03-01,2009
53262,22944,2009-03-01,2009
53262,66831,2010-03-01,2010
53262,29224,2010-03-01,2010
53262,78951,2011-03-01,2011
53262,72497,2011-03-01,2011
22957,106187,2009-03-01,2009
22957,30011,2009-03-01,2009
30503,33986,2009-03-01,2009
30503,109663,2009-03-01,2009
61652,109663,2009-03-01,2009
61652,22957,2009-03-01,2009
61652,6106,2010-03-01,2010
61652,94896,2010-03-01,2010
61652,97544,2011-03-01,2011
61652,770,2011-03-01,2011
18620,14369,2009-03-01,2009
18620,77871,2009-03-01,2009
18620,45297,2009-03-01,2009
18620,48829,2010-03-01,2010
18620,34576,2011-03-01,2011
23620,20005,2009-03-01,2009
23620,53821,2009-03-01,2009
23620,57192,2010-03-01,2010
23620,79089,2010-03-01,2010
23620,55961,2010-03-01,2010
23620,34576,2011-03-01,2011
37487,58765,2009-03-01,2009
37487,37658,2009-03-01,2009
90081,77871,2009-03-01,2009
90081,5928,2009-03-01,2009
27831,71454,2009-03-01,2009
27831,20648,2009-03-01,2009
57749,20005,2009-03-01,2009
57749,20192,2009-03-01,2009
15209,37487,2009-03-01,2009
15209,26879,2009-03-01,2009
15209,107287,2010-03-01,2010
15209,99878,2010-03-01,2010
57415,72416,2009-03-01,2009
57415,87026,2009-03-01,2009
57415,107287,2011-03-01,2011
57415,53262,2011-03-01,2011
20192,23620,2009-03-01,2009
20192,72416,2009-03-01,2009
20192,2843,2010-03-01,2010
20192,107287,2010-03-01,2010
55109,14369,2009-03-01,2009
55109,37658,2009-03-01,2009
55109,78951,2010-03-01,2010
55109,108702,2010-03-01,2010
31294,53821,2009-03-01,2009
31294,55690,2009-03-01,2009
31294,99878,2010-03-01,2010
31294,20192,2010-03-01,2010
5919,45297,2009-03-01,2009
5919,55109,2009-03-01,2009
5919,67138,2010-03-01,2010
5919,56848,2010-03-01,2010
5919,94609,2012-03-01,2012
5919,53047,2012-03-01,2012
5919,106484,2013-03-01,2013
5919,111770,2013-03-01,2013
108702,108852,2009-03-01,2009
108702,86686,2009-03-01,2009
108702,18620,2010-03-01,2010
108702,15209,2010-03-01,2010
28016,48829,2009-03-01,2009
28016,20648,2009-03-01,2009
20648,25791,2009-03-01,2009
20648,37487,2009-03-01,2009
67138,75226,2009-03-01,2009
67138,112073,2010-03-01,2010
67138,30585,2010-03-01,2010
50138,67138,2009-03-01,2009
50138,112112,2009-03-01,2009
50138,27327,2010-03-01,2010
50138,14673,2010-03-01,2010
50138,81957,2010-03-01,2010
50138,32910,2011-03-01,2011
50138,94609,2011-03-01,2011
50138,111770,2013-03-01,2013
50138,106484,2013-03-01,2013
50138,32910,2013-03-01,2013
112073,53205,2009-03-01,2009
112073,112112,2009-03-01,2009
112073,50045,2010-03-01,2010
112073,106484,2012-03-01,2012
33080,50045,2009-03-01,2009
33080,112112,2009-03-01,2009
33080,14673,2010-03-01,2010
33080,75226,2010-03-01,2010
33080,70426,2011-03-01,2011
33080,90744,2011-03-01,2011
25438,61521,2009-03-01,2009
25438,112073,2009-03-01,2009
25438,67995,2009-03-01,2009
25438,83191,2010-03-01,2010
25438,81957,2010-03-01,2010
83472,27327,2009-03-01,2009
83472,33080,2009-03-01,2009
83472,33080,2010-03-01,2010
83472,50138,2010-03-01,2010
83472,50138,2011-03-01,2011
83472,106484,2011-03-01,2011
107992,67995,2009-03-01,2009
107992,21804,2009-03-01,2009
107992,67138,2010-03-01,2010
107992,50138,2010-03-01,2010
107992,94609,2011-03-01,2011
107992,100153,2011-03-01,2011
107992,72989,2012-03-01,2012
107992,80893,2012-03-01,2012
107992,80893,2012-03-01,2012
23626,50045,2009-03-01,2009
23626,30285,2009-03-01,2009
23626,27327,2010-03-01,2010
23626,21804,2010-03-01,2010
23626,18782,2011-03-01,2011
23626,66028,2011-03-01,2011
23626,80893,2012-03-01,2012
23626,80893,2012-03-01,2012
23626,106484,2012-03-01,2012
30285,33080,2009-03-01,2009
30285,58383,2009-03-01,2009
30285,112073,2011-03-01,2011
30285,95119,2011-03-01,2011
30285,25098,2013-03-01,2013
30285,80864,2013-03-01,2013
22666,50138,2009-03-01,2009
22666,89785,2009-03-01,2009
22666,21804,2010-03-01,2010
22666,97466,2010-03-01,2010
22666,106484,2011-03-01,2011
22666,23626,2011-03-01,2011
90744,58383,2009-03-01,2009
90744,107992,2009-03-01,2009
90744,97466,2010-03-01,2010
90744,23626,2010-03-01,2010
90744,50138,2011-03-01,2011
90744,50138,2011-03-01,2011
21804,30585,2009-03-01,2009
21804,50045,2009-03-01,2009
21804,50045,2010-03-01,2010
21804,33080,2010-03-01,2010
77127,7786,2011-03-01,2011
77127,82776,2013-03-01,2013
77127,107184,2013-03-01,2013
6146,77127,2010-03-01,2010
6146,6095,2011-03-01,2011
19791,112098,2010-03-01,2010
19791,77127,2010-03-01,2010
19791,107895,2010-03-01,2010
19791,111764,2012-03-01,2012
19791,99210,2012-03-01,2012
19791,624,2014-03-01,2014
19791,56211,2014-03-01,2014
39648,6738,2010-03-01,2010
39648,112098,2010-03-01,2010
39648,99210,2012-03-01,2012
39648,39664,2012-03-01,2012
10956,6146,2010-03-01,2010
10956,85246,2010-03-01,2010
10956,14557,2011-03-01,2011
10956,7786,2011-03-01,2011
7888,77127,2010-03-01,2010
7888,50230,2010-03-01,2010
7888,94839,2011-03-01,2011
7888,97592,2011-03-01,2011
7888,39719,2012-03-01,2012
7888,100686,2012-03-01,2012
7888,82776,2014-03-01,2014
7888,35082,2014-03-01,2014
77431,13814,2010-03-01,2010
77431,50744,2010-03-01,2010
59821,19791,2010-03-01,2010
59821,93877,2010-03-01,2010
59821,14557,2011-03-01,2011
59821,77753,2011-03-01,2011
7923,7786,2010-03-01,2010
7923,49380,2010-03-01,2010
7923,58752,2012-03-01,2012
7923,100686,2012-03-01,2012
40059,19791,2010-03-01,2010
40059,112098,2010-03-01,2010
40059,108380,2011-03-01,2011
40059,93269,2011-03-01,2011
40755,6738,2010-03-01,2010
40755,79348,2010-03-01,2010
40755,84077,2011-03-01,2011
40755,107184,2011-03-01,2011
40755,70469,2012-03-01,2012
40755,2915,2012-03-01,2012
58931,7923,2010-03-01,2010
58931,93877,2010-03-01,2010
101566,10956,2010-03-01,2010
101566,94839,2010-03-01,2010
101566,7786,2011-03-01,2011
101566,107184,2011-03-01,2011
101566,111764,2012-03-01,2012
101566,106534,2012-03-01,2012
101566,21934,2012-03-01,2012
101566,45536,2013-03-01,2013
101566,84429,2013-03-01,2013
98542,39648,2010-03-01,2010
98542,40755,2010-03-01,2010
98542,101566,2011-03-01,2011
98542,77753,2011-03-01,2011
98542,94839,2012-03-01,2012
98542,40755,2012-03-01,2012
94839,6146,2010-03-01,2010
94839,107895,2010-03-01,2010
94839,112098,2011-03-01,2011
94839,77127,2011-03-01,2011
94839,10956,2011-03-01,2011
94839,77127,2012-03-01,2012
94839,39719,2012-03-01,2012
94839,76321,2014-03-01,2014
94839,30504,2014-03-01,2014
778,79348,2010-03-01,2010
778,112098,2010-03-01,2010
778,94839,2011-03-01,2011
778,2915,2011-03-01,2011
778,106534,2012-03-01,2012
778,32108,2012-03-01,2012
50744,77127,2010-03-01,2010
50744,112098,2010-03-01,2010
50744,112098,2011-03-01,2011
50744,13814,2011-03-01,2011
121980,107895,2010-03-01,2010
121980,85246,2010-03-01,2010
121980,50230,2011-03-01,2011
121980,59821,2011-03-01,2011
50230,13814,2010-03-01,2010
50230,79348,2010-03-01,2010
50230,7786,2011-03-01,2011
50230,112098,2011-03-01,2011
50230,84110,2012-03-01,2012
50230,94839,2012-03-01,2012
50230,84110,2014-03-01,2014
50230,56641,2014-03-01,2014
49281,77431,2010-03-01,2010
49281,50230,2010-03-01,2010
5772,7888,2010-03-01,2010
5772,50744,2010-03-01,2010
59339,39854,2010-03-01,2010
59339,51557,2010-03-01,2010
59339,71656,2012-03-01,2012
108380,51557,2010-03-01,2010
108380,39854,2010-03-01,2010
108380,59339,2011-03-01,2011
108380,97554,2011-03-01,2011
108380,106534,2013-03-01,2013
108380,106534,2014-03-01,2014
45649,51557,2010-03-01,2010
45649,100659,2010-03-01,2010
45649,32108,2011-03-01,2011
45649,30504,2011-03-01,2011
45649,33623,2013-03-01,2013
45649,30131,2013-03-01,2013
45649,60250,2014-03-01,2014
45649,22658,2014-03-01,2014
56750,12172,2010-03-01,2010
56750,39324,2010-03-01,2010
2607,100659,2010-03-01,2010
2607,17454,2010-03-01,2010
66181,28075,2010-03-01,2010
66181,101184,2010-03-01,2010
66181,6095,2011-03-01,2011
66181,111764,2011-03-01,2011
25522,84474,2010-03-01,2010
25522,10736,2010-03-01,2010
39324,39854,2010-03-01,2010
39324,100659,2010-03-01,2010
39324,11322,2011-03-01,2011
39324,80458,2011-03-01,2011
17454,108380,2010-03-01,2010
17454,12172,2010-03-01,2010
17454,111939,2012-03-01,2012
17454,59411,2012-03-01,2012
10736,80458,2010-03-01,2010
10736,29485,2010-03-01,2010
55125,64725,2010-03-01,2010
55125,66181,2010-03-01,2010
58279,29485,2010-03-01,2010
58279,80458,2010-03-01,2010
61753,28540,2010-03-01,2010
61753,45649,2010-03-01,2010
61753,40059,2011-03-01,2011
61753,91764,2011-03-01,2011
97609,51557,2010-03-01,2010
97609,76820,2010-03-01,2010
65287,13554,2010-03-01,2010
65287,80458,2010-03-01,2010
65287,13554,2012-03-01,2012
65287,82295,2012-03-01,2012
65287,49152,2014-03-01,2014
65287,50963,2014-03-01,2014
65287,37567,2014-03-01,2014
111764,59339,2010-03-01,2010
111764,58279,2010-03-01,2010
111764,67898,2011-03-01,2011
111764,39324,2011-03-01,2011
111764,59339,2012-03-01,2012
111764,32108,2012-03-01,2012
3677,45649,2010-03-01,2010
3677,97609,2010-03-01,2010
82295,67788,2010-03-01,2010
82295,81425,2011-03-01,2011
82295,64655,2011-03-01,2011
82295,64655,2012-03-01,2012
97033,98061,2010-03-01,2010
97033,60927,2010-03-01,2010
80811,90310,2010-03-01,2010
80811,42043,2010-03-01,2010
80811,64655,2011-03-01,2011
80811,105168,2011-03-01,2011
80811,45536,2012-03-01,2012
80811,65287,2012-03-01,2012
80811,108976,2013-03-01,2013
80811,84429,2013-03-01,2013
31715,48982,2010-03-01,2010
31715,112299,2010-03-01,2010
31715,66030,2011-03-01,2011
31715,39685,2011-03-01,2011
31715,48982,2011-03-01,2011
31715,59339,2013-03-01,2013
31715,60552,2013-03-01,2013
232869,90310,2010-03-01,2010
232869,39280,2010-03-01,2010
59297,70455,2010-03-01,2010
59297,21968,2010-03-01,2010
107373,42043,2010-03-01,2010
107373,8016,2010-03-01,2010
107373,105168,2011-03-01,2011
107373,60250,2011-03-01,2011
107373,80811,2013-03-01,2013
107373,112034,2013-03-01,2013
80673,80811,2010-03-01,2010
80673,232869,2010-03-01,2010
80673,64655,2011-03-01,2011
80673,109417,2011-03-01,2011
24541,82295,2010-03-01,2010
24541,65475,2010-03-01,2010
24541,112299,2011-03-01,2011
24541,80811,2011-03-01,2011
24541,108574,2012-03-01,2012
24541,18624,2012-03-01,2012
24541,101318,2013-03-01,2013
24541,46546,2013-03-01,2013
112325,36052,2010-03-01,2010
112325,105168,2010-03-01,2010
112325,112299,2011-03-01,2011
112325,82295,2011-03-01,2011
112325,105168,2011-03-01,2011
112325,13554,2012-03-01,2012
112325,28741,2012-03-01,2012
24513,108574,2010-03-01,2010
24513,80811,2010-03-01,2010
24513,40660,2011-03-01,2011
24513,24376,2011-03-01,2011
60927,48982,2010-03-01,2010
60927,80811,2010-03-01,2010
8016,81425,2010-03-01,2010
8016,3566,2010-03-01,2010
8016,5927,2011-03-01,2011
8016,80811,2011-03-01,2011
46545,31715,2010-03-01,2010
46545,60927,2010-03-01,2010
46545,28914,2011-03-01,2011
46545,48982,2011-03-01,2011
84319,68757,2010-03-01,2010
84319,66030,2010-03-01,2010
13504,68165,2010-03-01,2010
13504,6190,2010-03-01,2010
74833,37411,2010-03-01,2010
74833,33623,2010-03-01,2010
74833,39685,2011-03-01,2011
74833,6190,2011-03-01,2011
74833,60552,2012-03-01,2012
74833,43545,2012-03-01,2012
84486,84319,2010-03-01,2010
84486,98154,2010-03-01,2010
49167,67731,2010-03-01,2010
49167,107230,2010-03-01,2010
49167,50989,2011-03-01,2011
49167,83853,2011-03-01,2011
49167,49203,2012-03-01,2012
49167,50989,2012-03-01,2012
49167,49203,2013-03-01,2013
49167,51752,2013-03-01,2013
49167,93092,2013-03-01,2013
16127,50514,2010-03-01,2010
16127,6190,2010-03-01,2010
16127,74833,2011-03-01,2011
16127,67735,2011-03-01,2011
10382,7547,2010-03-01,2010
10382,29988,2010-03-01,2010
10382,58485,2011-03-01,2011
10382,67908,2011-03-01,2011
30868,106691,2010-03-01,2010
30868,42442,2010-03-01,2010
30868,108574,2012-03-01,2012
30868,103004,2012-03-01,2012
30868,107373,2013-03-01,2013
30868,84174,2013-03-01,2013
98823,31913,2010-03-01,2010
98823,84319,2010-03-01,2010
14279,77034,2010-03-01,2010
14279,98823,2010-03-01,2010
6190,66030,2010-03-01,2010
6190,106691,2010-03-01,2010
6190,48982,2011-03-01,2011
6190,56085,2011-03-01,2011
6190,40660,2011-03-01,2011
33623,39685,2010-03-01,2010
33623,67731,2010-03-01,2010
33623,24513,2011-03-01,2011
33623,61557,2011-03-01,2011
33623,84676,2012-03-01,2012
33623,66200,2013-03-01,2013
33623,97411,2013-03-01,2013
39825,81965,2010-03-01,2010
39825,29988,2010-03-01,2010
98154,68757,2010-03-01,2010
98154,31913,2010-03-01,2010
42442,68100,2010-03-01,2010
42442,7547,2010-03-01,2010
29988,50514,2010-03-01,2010
29988,68100,2010-03-01,2010
29988,14679,2012-03-01,2012
29988,25423,2012-03-01,2012
61684,1530,2010-03-01,2010
61684,21272,2010-03-01,2010
61684,59144,2011-03-01,2011
61684,770,2011-03-01,2011
61684,39608,2012-03-01,2012
61684,60632,2012-03-01,2012
101547,60877,2010-03-01,2010
101547,1530,2010-03-01,2010
101547,30496,2011-03-01,2011
48605,60877,2010-03-01,2010
48605,77165,2010-03-01,2010
98526,21272,2010-03-01,2010
98526,61557,2010-03-01,2010
27387,26330,2010-03-01,2010
27387,67522,2010-03-01,2010
108030,100705,2010-03-01,2010
108030,50190,2010-03-01,2010
108030,98471,2011-03-01,2011
108030,112154,2011-03-01,2011
108030,59129,2012-03-01,2012
108030,55170,2012-03-01,2012
108030,79386,2014-03-01,2014
108030,84244,2014-03-01,2014
108030,101585,2014-03-01,2014
67908,64227,2010-03-01,2010
67908,100705,2010-03-01,2010
67908,101547,2011-03-01,2011
67908,53683,2011-03-01,2011
67908,28173,2012-03-01,2012
67908,110219,2012-03-01,2012
55499,53683,2010-03-01,2010
55499,77165,2010-03-01,2010
55499,100484,2011-03-01,2011
55499,54853,2011-03-01,2011
55499,6291,2012-03-01,2012
55499,88586,2012-03-01,2012
55499,79386,2014-03-01,2014
55499,108030,2014-03-01,2014
6291,7662,2010-03-01,2010
6291,55499,2010-03-01,2010
6291,14375,2012-03-01,2012
6291,11217,2012-03-01,2012
103255,48605,2010-03-01,2010
103255,7662,2010-03-01,2010
103255,94810,2012-03-01,2012
103255,108030,2012-03-01,2012
109787,60877,2010-03-01,2010
109787,103255,2010-03-01,2010
109787,110219,2011-03-01,2011
109787,39608,2011-03-01,2011
108270,6106,2010-03-01,2010
108270,84287,2010-03-01,2010
108270,59144,2011-03-01,2011
108270,67788,2013-03-01,2013
